id_detalle_compra,id_compra,id_producto,cantidad_recibida,costo_unitario_compra,creado_en,modificado_en,creado_por,modificado_por
5191,866,153,16.147,1.23,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5192,866,265,39.371,4.10,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5193,866,124,42.710,1.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5194,866,354,19.293,0.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5195,866,275,75.109,34.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5196,866,114,53.799,2.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5197,867,153,42.803,1.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5198,867,265,21.284,3.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5199,867,124,21.539,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5200,867,354,37.577,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5201,867,275,59.199,34.97,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5202,867,114,22.092,2.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5203,868,153,49.962,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5204,868,265,79.447,3.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5205,868,124,26.544,1.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5206,868,354,47.079,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5207,868,275,66.369,31.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5208,868,114,61.303,2.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5209,869,153,74.385,1.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5210,869,265,75.074,4.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5211,869,124,56.785,1.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5212,869,354,31.995,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5213,869,275,60.703,31.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5214,869,114,78.568,2.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5215,870,153,32.316,1.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5216,870,265,13.826,3.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5217,870,124,44.440,1.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5218,870,354,28.238,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5219,870,275,37.565,29.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5220,870,114,54.773,2.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5221,871,153,69.067,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5222,871,265,29.284,3.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5223,871,124,71.341,1.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5224,871,354,13.433,0.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5225,871,275,13.681,30.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5226,871,114,66.168,2.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5227,872,153,28.333,1.18,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5228,872,265,58.441,3.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5229,872,124,46.798,1.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5230,872,354,76.608,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5231,872,275,60.517,28.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5232,872,114,51.978,2.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5233,873,153,42.722,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5234,873,265,10.779,4.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5235,873,124,53.388,1.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5236,873,354,38.758,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5237,873,275,74.080,29.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5238,873,114,16.613,2.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5239,874,153,41.278,1.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5240,874,265,68.679,3.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5241,874,124,15.873,1.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5242,874,354,67.550,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5243,874,275,57.977,34.23,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5244,874,114,73.254,2.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5245,875,153,26.088,1.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5246,875,265,14.178,3.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5247,875,124,31.415,1.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5248,875,354,28.984,0.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5249,875,275,67.937,29.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5250,875,114,29.366,2.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5251,876,153,68.249,1.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5252,876,265,14.465,3.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5253,876,124,58.953,1.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5254,876,354,42.665,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5255,876,275,21.786,33.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5256,876,114,66.377,2.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5257,877,153,21.747,1.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5258,877,265,35.025,3.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5259,877,124,18.105,1.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5260,877,354,20.372,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5261,877,275,10.476,33.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5262,877,114,70.600,2.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5263,878,153,59.699,1.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5264,878,265,79.151,3.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5265,878,124,76.316,1.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5266,878,354,73.052,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5267,878,275,28.681,28.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5268,878,114,74.693,2.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5269,879,153,55.374,1.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5270,879,265,22.962,4.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5271,879,124,26.913,1.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5272,879,354,50.177,0.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5273,879,275,50.058,33.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5274,879,114,23.077,2.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5275,880,153,65.617,1.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5276,880,265,51.642,3.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5277,880,124,16.698,1.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5278,880,354,15.424,0.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5279,880,275,42.703,30.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5280,880,114,19.593,2.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5281,881,153,11.284,1.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5282,881,265,62.158,3.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5283,881,124,38.426,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5284,881,354,11.967,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5285,881,275,63.938,32.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5286,881,114,29.581,2.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5287,882,153,34.376,1.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5288,882,265,76.477,4.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5289,882,124,51.127,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5290,882,354,22.042,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5291,882,275,76.685,33.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5292,882,114,67.206,2.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5293,883,153,25.708,1.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5294,883,265,17.654,3.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5295,883,124,50.699,1.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5296,883,354,31.720,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5297,883,275,65.418,33.97,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5298,883,114,62.138,2.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5299,884,153,60.250,1.18,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5300,884,265,72.695,3.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5301,884,124,55.344,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5302,884,354,11.518,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5303,884,275,24.727,30.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5304,884,114,36.063,2.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5305,885,153,65.746,1.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5306,885,265,10.125,4.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5307,885,124,30.981,1.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5308,885,354,76.040,0.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5309,885,275,39.091,34.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5310,885,114,56.376,2.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5311,886,153,67.998,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5312,886,265,34.881,3.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5313,886,124,64.349,1.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5314,886,354,15.248,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5315,886,275,17.620,29.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5316,886,114,29.209,2.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5317,887,153,75.558,1.28,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5318,887,265,65.838,3.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5319,887,124,59.864,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5320,887,354,16.980,0.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5321,887,275,79.374,29.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5322,887,114,71.657,2.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5323,888,153,16.516,1.27,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5324,888,265,19.124,3.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5325,888,124,15.088,1.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5326,888,354,38.663,0.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5327,888,275,26.799,29.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5328,888,114,62.014,2.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5329,889,153,27.544,1.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5330,889,265,53.968,3.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5331,889,124,23.683,1.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5332,889,354,17.758,0.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5333,889,275,27.014,34.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5334,889,114,15.995,2.27,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5335,890,153,55.621,1.23,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5336,890,265,76.706,3.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5337,890,124,72.108,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5338,890,354,27.210,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5339,890,275,34.898,31.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5340,890,114,30.908,2.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5341,891,153,38.504,1.17,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5342,891,265,43.707,3.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5343,891,124,58.877,1.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5344,891,354,43.236,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5345,891,275,21.632,28.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5346,891,114,69.146,2.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5347,892,153,53.210,1.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5348,892,265,76.811,3.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5349,892,124,33.347,1.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5350,892,354,57.472,0.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5351,892,275,65.696,32.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5352,892,114,45.164,2.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5353,893,153,54.214,1.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5354,893,265,60.993,3.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5355,893,124,41.148,1.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5356,893,354,24.695,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5357,893,275,50.394,30.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5358,893,114,61.922,2.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5359,894,153,11.244,1.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5360,894,265,41.518,3.97,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5361,894,124,26.632,1.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5362,894,354,73.977,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5363,894,275,25.051,34.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5364,894,114,71.960,2.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5365,895,153,36.887,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5366,895,265,41.438,3.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5367,895,124,66.244,1.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5368,895,354,69.024,0.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5369,895,275,30.661,31.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5370,895,114,66.959,2.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5371,896,153,38.315,1.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5372,896,265,20.906,3.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5373,896,124,62.417,1.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5374,896,354,45.586,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5375,896,275,10.705,27.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5376,896,114,27.428,2.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5377,897,153,10.740,1.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5378,897,265,14.675,3.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5379,897,124,52.282,1.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5380,897,354,79.750,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5381,897,275,65.361,28.28,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5382,897,114,44.138,2.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
5383,898,153,39.251,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
