id_detalle_factura,id_factura,id_producto,cantidad,precio_unitario_historico,descuento_aplicado,impuesto_aplicado,creado_en,modificado_en,creado_por,modificado_por
43807,8762,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43808,8762,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43809,8762,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43810,8762,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43811,8763,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43812,8763,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43813,8763,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43814,8763,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43815,8763,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43816,8764,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43817,8764,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43818,8764,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43819,8764,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43820,8764,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43821,8765,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43822,8765,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43823,8765,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43824,8765,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43825,8765,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43826,8766,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43827,8766,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43828,8766,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43829,8766,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43830,8766,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43831,8767,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43832,8767,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43833,8767,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43834,8767,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43835,8767,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43836,8768,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43837,8768,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43838,8768,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43839,8768,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43840,8768,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43841,8769,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43842,8769,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43843,8769,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43844,8769,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43845,8769,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43846,8770,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43847,8770,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43848,8770,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43849,8770,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43850,8770,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43851,8771,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43852,8771,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43853,8771,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43854,8771,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43855,8771,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43856,8772,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43857,8772,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43858,8772,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43859,8772,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43860,8772,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43861,8773,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43862,8773,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43863,8773,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43864,8773,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43865,8773,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43866,8774,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43867,8774,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43868,8774,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43869,8774,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43870,8774,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43871,8775,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43872,8775,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43873,8775,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43874,8775,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43875,8775,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43876,8776,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43877,8776,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43878,8776,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43879,8776,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43880,8776,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43881,8777,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43882,8777,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43883,8777,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43884,8777,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43885,8777,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43886,8778,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43887,8778,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43888,8778,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43889,8778,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43890,8778,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43891,8779,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43892,8779,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43893,8779,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43894,8779,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43895,8779,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43896,8780,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43897,8780,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43898,8780,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43899,8780,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43900,8780,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43901,8781,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43902,8781,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43903,8781,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43904,8781,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43905,8781,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43906,8782,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43907,8782,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43908,8782,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43909,8782,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43910,8782,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43911,8783,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43912,8783,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43913,8783,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43914,8783,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43915,8783,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43916,8784,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43917,8784,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43918,8784,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43919,8784,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43920,8784,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43921,8785,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43922,8785,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43923,8785,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43924,8785,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43925,8785,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43926,8786,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43927,8786,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43928,8786,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43929,8786,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43930,8786,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43931,8787,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43932,8787,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43933,8787,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43934,8787,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43935,8787,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43936,8788,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43937,8788,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43938,8788,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43939,8788,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43940,8788,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43941,8789,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43942,8789,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43943,8789,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43944,8789,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43945,8789,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43946,8790,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43947,8790,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43948,8790,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43949,8790,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43950,8790,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43951,8791,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43952,8791,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43953,8791,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43954,8791,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43955,8791,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43956,8792,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43957,8792,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43958,8792,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43959,8792,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43960,8792,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43961,8793,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43962,8793,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43963,8793,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43964,8793,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43965,8793,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43966,8794,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43967,8794,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43968,8794,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43969,8794,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43970,8794,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43971,8795,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43972,8795,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43973,8795,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43974,8795,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43975,8795,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43976,8796,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43977,8796,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43978,8796,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43979,8796,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43980,8796,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43981,8797,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43982,8797,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43983,8797,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43984,8797,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43985,8797,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43986,8798,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43987,8798,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43988,8798,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43989,8798,14,3.503,1.05,0.00,0.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43990,8798,195,3.503,0.80,0.00,0.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43991,8799,117,3.503,2.70,0.00,1.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43992,8799,95,3.503,5.50,0.00,2.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
43993,8799,187,3.503,1.10,0.00,0.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
