id_compra,id_proveedor,id_sucursal,numero_factura_proveedor,fecha_compra,subtotal,impuesto,total_pagado,creado_en,modificado_en,creado_por,modificado_por
1558,45,3,FAC-PROV-2026-00001558,2026-07-15 01:11:39.109875-05,1491.81,223.77,1715.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
417,45,3,FAC-PROV-2026-00000417,2025-10-27 15:10:55.988328-05,2122.14,318.32,2440.46,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1175,45,3,FAC-PROV-2026-00001175,2025-03-26 21:27:18.985807-05,2765.75,414.86,3180.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
529,45,3,FAC-PROV-2026-00000529,2025-01-29 13:54:39.538377-05,2636.91,395.54,3032.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
791,45,3,FAC-PROV-2026-00000791,2025-12-15 13:13:22.215624-05,2758.43,413.76,3172.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
775,45,3,FAC-PROV-2026-00000775,2026-05-29 18:04:30.347137-05,1641.92,246.29,1888.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1830,45,3,FAC-PROV-2026-00001830,2026-02-06 19:55:39.183689-05,2475.76,371.36,2847.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
390,45,3,FAC-PROV-2026-00000390,2024-11-15 01:19:39.775067-05,1387.61,208.14,1595.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1018,45,3,FAC-PROV-2026-00001018,2024-12-08 11:55:11.159356-05,2944.44,441.67,3386.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1833,45,3,FAC-PROV-2026-00001833,2025-02-08 17:37:47.653324-05,2734.56,410.18,3144.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1263,45,3,FAC-PROV-2026-00001263,2026-03-15 15:24:09.643862-05,831.93,124.79,956.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
189,45,3,FAC-PROV-2026-00000189,2026-06-21 11:20:39.417052-05,1687.46,253.12,1940.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1682,45,3,FAC-PROV-2026-00001682,2025-02-17 04:47:45.724913-05,1902.54,285.38,2187.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1431,45,3,FAC-PROV-2026-00001431,2024-03-19 11:12:41.875828-05,2381.36,357.20,2738.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
120,45,3,FAC-PROV-2026-00000120,2026-04-26 07:21:17.218112-05,2129.45,319.42,2448.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1289,45,3,FAC-PROV-2026-00001289,2026-02-06 09:56:42.92713-05,1192.01,178.80,1370.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
802,45,3,FAC-PROV-2026-00000802,2024-12-12 07:55:23.403366-05,986.57,147.99,1134.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
578,45,3,FAC-PROV-2026-00000578,2025-04-03 17:49:26.134608-05,2253.75,338.06,2591.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
695,45,3,FAC-PROV-2026-00000695,2025-04-27 01:07:54.809525-05,1903.67,285.55,2189.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1415,45,3,FAC-PROV-2026-00001415,2024-09-17 16:31:37.368356-05,2906.11,435.92,3342.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
794,45,3,FAC-PROV-2026-00000794,2025-02-08 02:57:04.554472-05,1014.52,152.18,1166.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1510,45,3,FAC-PROV-2026-00001510,2025-09-01 08:51:48.710954-05,1297.56,194.63,1492.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1749,45,3,FAC-PROV-2026-00001749,2025-08-06 07:32:45.729279-05,2155.43,323.31,2478.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1368,45,3,FAC-PROV-2026-00001368,2026-04-23 22:15:07.17001-05,1098.51,164.78,1263.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
508,45,3,FAC-PROV-2026-00000508,2024-03-12 18:55:29.084664-05,2701.40,405.21,3106.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1692,45,3,FAC-PROV-2026-00001692,2026-05-21 16:43:13.924684-05,1995.08,299.26,2294.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1194,45,3,FAC-PROV-2026-00001194,2025-10-26 16:27:14.200638-05,3050.73,457.61,3508.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1705,45,3,FAC-PROV-2026-00001705,2026-04-01 02:27:13.981629-05,2443.64,366.55,2810.18,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1463,45,3,FAC-PROV-2026-00001463,2025-03-29 05:16:38.974839-05,1386.85,208.03,1594.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1829,45,3,FAC-PROV-2026-00001829,2025-03-26 04:40:44.051119-05,807.80,121.17,928.97,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
315,45,3,FAC-PROV-2026-00000315,2025-03-06 06:10:11.921059-05,2973.73,446.06,3419.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1162,45,3,FAC-PROV-2026-00001162,2026-01-12 06:10:38.891601-05,1894.79,284.22,2179.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1841,45,3,FAC-PROV-2026-00001841,2024-09-10 13:10:17.859608-05,1621.38,243.21,1864.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
841,45,3,FAC-PROV-2026-00000841,2024-08-28 05:34:56.753322-05,1019.97,152.99,1172.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1030,45,3,FAC-PROV-2026-00001030,2024-02-08 08:56:08.247194-05,2322.21,348.33,2670.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1694,45,3,FAC-PROV-2026-00001694,2024-05-17 07:46:32.521096-05,1137.92,170.69,1308.61,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1614,45,3,FAC-PROV-2026-00001614,2024-08-07 08:52:03.398563-05,1267.94,190.19,1458.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1239,45,3,FAC-PROV-2026-00001239,2026-01-13 02:52:20.68636-05,1370.74,205.61,1576.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
803,45,3,FAC-PROV-2026-00000803,2024-09-29 04:06:52.143839-05,1264.90,189.74,1454.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
54,45,3,FAC-PROV-2026-00000054,2024-02-27 08:49:30.642318-05,2433.77,365.07,2798.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
181,45,3,FAC-PROV-2026-00000181,2026-06-15 23:35:22.212862-05,1236.32,185.45,1421.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
35,45,3,FAC-PROV-2026-00000035,2025-09-03 22:28:22.762177-05,1276.15,191.42,1467.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1755,45,3,FAC-PROV-2026-00001755,2025-05-18 08:14:08.545629-05,2849.16,427.37,3276.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
963,45,3,FAC-PROV-2026-00000963,2024-06-09 23:41:22.184317-05,826.63,123.99,950.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
220,45,3,FAC-PROV-2026-00000220,2024-05-12 12:50:18.556738-05,2824.59,423.69,3248.27,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1913,45,3,FAC-PROV-2026-00001913,2025-05-03 02:20:08.910953-05,2194.20,329.13,2523.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1278,45,3,FAC-PROV-2026-00001278,2024-08-26 04:04:23.710805-05,833.39,125.01,958.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
400,45,3,FAC-PROV-2026-00000400,2024-08-07 21:50:21.264911-05,1765.13,264.77,2029.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1007,45,3,FAC-PROV-2026-00001007,2024-04-17 12:12:06.274502-05,1898.80,284.82,2183.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
285,45,3,FAC-PROV-2026-00000285,2025-06-21 14:44:42.962487-05,2964.42,444.66,3409.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1880,45,3,FAC-PROV-2026-00001880,2024-11-15 03:35:06.270149-05,2337.00,350.55,2687.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1266,45,3,FAC-PROV-2026-00001266,2026-01-13 08:39:46.414245-05,1023.34,153.50,1176.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
391,45,3,FAC-PROV-2026-00000391,2024-09-28 21:02:36.906474-05,2496.03,374.40,2870.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1922,45,3,FAC-PROV-2026-00001922,2025-12-03 08:19:26.865168-05,1084.07,162.61,1246.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
487,45,3,FAC-PROV-2026-00000487,2024-09-09 15:43:21.116756-05,2583.48,387.52,2971.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1718,45,3,FAC-PROV-2026-00001718,2026-05-05 01:55:20.379486-05,1491.10,223.66,1714.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1664,45,3,FAC-PROV-2026-00001664,2024-01-10 14:55:43.60845-05,1053.96,158.09,1212.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1190,45,3,FAC-PROV-2026-00001190,2025-10-03 02:50:59.741145-05,2241.01,336.15,2577.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
714,45,3,FAC-PROV-2026-00000714,2024-07-19 15:35:33.392569-05,1580.82,237.12,1817.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1920,45,3,FAC-PROV-2026-00001920,2025-09-04 08:23:37.104176-05,827.90,124.19,952.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
906,45,3,FAC-PROV-2026-00000906,2026-04-13 20:14:02.558339-05,1809.94,271.49,2081.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1321,45,3,FAC-PROV-2026-00001321,2024-05-24 16:40:20.984253-05,1539.89,230.98,1770.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
909,45,3,FAC-PROV-2026-00000909,2024-01-27 09:23:25.894992-05,2150.48,322.57,2473.05,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
745,45,3,FAC-PROV-2026-00000745,2024-01-14 13:17:23.274269-05,1049.37,157.41,1206.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
152,45,3,FAC-PROV-2026-00000152,2026-01-03 05:04:43.201806-05,2818.24,422.74,3240.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1216,45,3,FAC-PROV-2026-00001216,2024-07-18 06:34:09.963923-05,1475.75,221.36,1697.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1685,45,3,FAC-PROV-2026-00001685,2025-03-11 18:25:15.599845-05,1688.55,253.28,1941.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1049,45,3,FAC-PROV-2026-00001049,2025-10-08 21:58:29.622165-05,2123.26,318.49,2441.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
428,45,3,FAC-PROV-2026-00000428,2024-11-22 13:43:14.955865-05,1283.23,192.48,1475.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1786,45,3,FAC-PROV-2026-00001786,2025-12-31 08:52:16.509837-05,2375.88,356.38,2732.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
747,45,3,FAC-PROV-2026-00000747,2024-12-25 09:22:31.033008-05,1137.44,170.62,1308.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1324,45,3,FAC-PROV-2026-00001324,2026-03-14 22:41:52.880764-05,2908.43,436.27,3344.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1008,45,3,FAC-PROV-2026-00001008,2024-07-18 13:55:48.463737-05,2047.47,307.12,2354.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
777,45,3,FAC-PROV-2026-00000777,2025-10-15 14:58:13.062274-05,1289.85,193.48,1483.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
164,45,3,FAC-PROV-2026-00000164,2024-07-09 04:45:36.904961-05,2188.61,328.29,2516.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1098,45,3,FAC-PROV-2026-00001098,2026-06-12 12:41:38.445902-05,1020.82,153.12,1173.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1325,45,3,FAC-PROV-2026-00001325,2024-09-01 23:08:52.273765-05,2745.45,411.82,3157.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
186,45,3,FAC-PROV-2026-00000186,2026-04-29 14:06:16.492851-05,2162.68,324.40,2487.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1929,45,3,FAC-PROV-2026-00001929,2026-05-18 20:55:36.044464-05,1654.43,248.17,1902.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1548,45,3,FAC-PROV-2026-00001548,2025-07-23 12:28:13.767326-05,2262.03,339.30,2601.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
501,45,3,FAC-PROV-2026-00000501,2024-07-13 07:40:31.733066-05,1012.35,151.85,1164.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
750,45,3,FAC-PROV-2026-00000750,2026-04-29 19:42:04.366901-05,1665.27,249.79,1915.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1952,45,3,FAC-PROV-2026-00001952,2025-04-04 23:47:31.727325-05,843.35,126.50,969.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1679,45,3,FAC-PROV-2026-00001679,2025-11-10 02:40:15.375988-05,1699.38,254.91,1954.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
545,45,3,FAC-PROV-2026-00000545,2025-09-22 20:47:56.583341-05,2202.10,330.31,2532.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
977,45,3,FAC-PROV-2026-00000977,2026-07-07 11:59:14.749344-05,2952.73,442.91,3395.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
18,45,3,FAC-PROV-2026-00000018,2026-01-21 19:28:51.717934-05,2281.51,342.23,2623.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1507,45,3,FAC-PROV-2026-00001507,2025-05-11 10:07:35.725409-05,2093.35,314.00,2407.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1900,45,3,FAC-PROV-2026-00001900,2025-08-26 03:18:09.760372-05,1846.07,276.91,2122.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
27,45,3,FAC-PROV-2026-00000027,2024-12-28 13:08:48.994212-05,1515.93,227.39,1743.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1959,45,3,FAC-PROV-2026-00001959,2024-03-09 08:28:55.205102-05,1319.22,197.88,1517.10,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
143,45,3,FAC-PROV-2026-00000143,2026-05-06 15:11:47.544313-05,1051.77,157.77,1209.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1907,45,3,FAC-PROV-2026-00001907,2025-09-18 22:16:08.586238-05,1028.73,154.31,1183.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
496,45,3,FAC-PROV-2026-00000496,2024-05-24 09:28:46.512323-05,1015.09,152.26,1167.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1762,45,3,FAC-PROV-2026-00001762,2025-09-07 17:27:13.697307-05,1513.14,226.97,1740.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
58,45,3,FAC-PROV-2026-00000058,2025-02-12 01:31:45.184785-05,2368.01,355.20,2723.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
228,45,3,FAC-PROV-2026-00000228,2024-04-17 05:21:35.472051-05,1155.76,173.36,1329.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1845,45,3,FAC-PROV-2026-00001845,2025-02-08 11:41:24.53548-05,1640.09,246.01,1886.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
814,45,3,FAC-PROV-2026-00000814,2024-08-10 03:36:09.789065-05,2335.14,350.27,2685.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
668,45,3,FAC-PROV-2026-00000668,2024-04-13 00:33:48.791875-05,1313.21,196.98,1510.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
850,45,3,FAC-PROV-2026-00000850,2026-03-03 17:14:22.142982-05,1861.69,279.25,2140.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
294,45,3,FAC-PROV-2026-00000294,2024-11-25 11:02:55.773627-05,1584.59,237.69,1822.28,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1800,45,3,FAC-PROV-2026-00001800,2025-08-16 16:27:37.561192-05,1467.69,220.15,1687.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1629,45,3,FAC-PROV-2026-00001629,2024-08-25 07:13:26.123628-05,973.31,146.00,1119.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
926,45,3,FAC-PROV-2026-00000926,2025-08-03 03:43:59.725516-05,1779.74,266.96,2046.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
645,45,3,FAC-PROV-2026-00000645,2025-03-11 17:39:06.487903-05,2229.52,334.43,2563.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1009,45,3,FAC-PROV-2026-00001009,2026-06-09 11:07:18.45898-05,2581.46,387.22,2968.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1460,45,3,FAC-PROV-2026-00001460,2026-06-01 22:19:48.520516-05,2440.53,366.08,2806.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
607,45,3,FAC-PROV-2026-00000607,2025-01-13 03:40:44.078376-05,2915.52,437.33,3352.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
258,45,3,FAC-PROV-2026-00000258,2025-01-27 04:48:35.966734-05,1777.80,266.67,2044.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1546,45,3,FAC-PROV-2026-00001546,2024-08-06 06:09:57.856839-05,1828.81,274.32,2103.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
483,45,3,FAC-PROV-2026-00000483,2024-08-01 06:40:23.236659-05,2833.05,424.96,3258.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1816,45,3,FAC-PROV-2026-00001816,2025-06-02 17:48:47.303868-05,2247.18,337.08,2584.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1708,45,3,FAC-PROV-2026-00001708,2025-10-23 16:11:50.797659-05,2389.42,358.41,2747.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1619,45,3,FAC-PROV-2026-00001619,2025-03-17 00:05:08.879611-05,2255.76,338.36,2594.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
84,45,3,FAC-PROV-2026-00000084,2024-10-26 13:54:13.274555-05,2528.05,379.21,2907.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1836,45,3,FAC-PROV-2026-00001836,2026-02-21 06:15:11.603558-05,2542.79,381.42,2924.21,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1877,45,3,FAC-PROV-2026-00001877,2026-06-14 03:26:31.182059-05,1105.34,165.80,1271.14,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
646,45,3,FAC-PROV-2026-00000646,2025-06-10 05:49:18.086302-05,2645.86,396.88,3042.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1815,45,3,FAC-PROV-2026-00001815,2024-01-09 14:49:22.179187-05,1101.66,165.25,1266.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1259,45,3,FAC-PROV-2026-00001259,2026-06-10 08:38:03.155168-05,1848.17,277.23,2125.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
379,45,3,FAC-PROV-2026-00000379,2025-08-28 17:49:42.965452-05,1919.95,287.99,2207.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
320,45,3,FAC-PROV-2026-00000320,2025-12-22 20:29:47.606342-05,1763.04,264.46,2027.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1062,45,3,FAC-PROV-2026-00001062,2024-10-20 02:50:30.075435-05,1598.04,239.71,1837.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
942,45,3,FAC-PROV-2026-00000942,2024-05-24 13:23:14.332524-05,2618.64,392.80,3011.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
115,45,3,FAC-PROV-2026-00000115,2025-05-23 21:40:22.374209-05,3048.38,457.26,3505.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1458,45,3,FAC-PROV-2026-00001458,2024-09-23 20:58:30.027209-05,1422.49,213.37,1635.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
108,45,3,FAC-PROV-2026-00000108,2024-05-04 11:24:39.888682-05,1492.09,223.81,1715.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
59,45,3,FAC-PROV-2026-00000059,2025-09-04 22:28:36.837464-05,1993.95,299.09,2293.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1862,45,3,FAC-PROV-2026-00001862,2024-05-02 03:49:16.114534-05,1115.82,167.37,1283.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
