id_factura,numero_factura,fecha_emision,id_cliente,id_metodo_pago,id_sucursal,subtotal_neto,total_descuento,total_impuesto,total_pagar,creado_en,modificado_en,creado_por,modificado_por
9870,FAC-00009870,2026-07-07 02:13:45.351645-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9871,FAC-00009871,2024-11-19 20:10:01.33175-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9872,FAC-00009872,2024-11-13 21:44:43.195566-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9873,FAC-00009873,2026-06-26 15:47:04.068042-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9874,FAC-00009874,2024-02-15 06:55:24.873246-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9875,FAC-00009875,2025-04-13 18:58:00.959874-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9876,FAC-00009876,2025-06-04 12:38:00.845377-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9877,FAC-00009877,2024-12-15 10:21:18.101272-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9878,FAC-00009878,2024-01-28 10:32:04.679433-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9879,FAC-00009879,2025-03-17 04:21:42.291224-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9880,FAC-00009880,2024-06-22 17:25:23.595316-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9881,FAC-00009881,2024-03-23 07:08:05.35415-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9882,FAC-00009882,2024-03-03 09:25:15.134136-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9883,FAC-00009883,2024-08-23 17:27:19.909514-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9884,FAC-00009884,2025-03-20 10:14:53.205328-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9885,FAC-00009885,2024-12-13 23:33:29.961713-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9886,FAC-00009886,2025-06-30 14:03:25.005465-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9887,FAC-00009887,2025-11-16 08:03:19.476138-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9888,FAC-00009888,2026-02-07 16:10:16.237911-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9889,FAC-00009889,2024-03-28 15:06:50.997276-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9890,FAC-00009890,2026-05-06 09:29:38.350089-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9891,FAC-00009891,2026-03-03 15:48:08.313076-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9892,FAC-00009892,2024-06-15 16:15:15.939046-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9893,FAC-00009893,2026-05-25 06:57:18.46742-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9894,FAC-00009894,2026-05-08 19:02:37.791186-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9895,FAC-00009895,2026-03-16 17:28:33.769501-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9896,FAC-00009896,2025-09-08 09:03:27.057417-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9897,FAC-00009897,2026-06-30 23:50:32.338287-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9898,FAC-00009898,2024-02-17 08:19:19.715037-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9899,FAC-00009899,2024-01-03 07:33:24.214955-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9900,FAC-00009900,2024-07-09 14:12:49.823496-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9901,FAC-00009901,2024-01-31 10:56:42.366156-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9902,FAC-00009902,2025-03-12 02:29:11.568395-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9903,FAC-00009903,2024-01-12 20:34:48.878638-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9904,FAC-00009904,2025-04-23 08:37:45.066265-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9905,FAC-00009905,2026-04-22 21:52:16.198465-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9906,FAC-00009906,2026-06-08 00:03:20.00833-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9907,FAC-00009907,2024-04-04 17:38:35.112728-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9908,FAC-00009908,2024-02-14 14:37:18.040234-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9909,FAC-00009909,2026-03-16 01:55:01.554885-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9910,FAC-00009910,2025-08-28 04:22:18.070902-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9911,FAC-00009911,2024-03-11 09:10:19.688139-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9912,FAC-00009912,2026-06-30 23:47:10.966017-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9913,FAC-00009913,2024-12-22 22:20:00.697418-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9914,FAC-00009914,2025-03-07 12:17:27.099107-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9915,FAC-00009915,2025-09-08 07:44:42.137887-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9916,FAC-00009916,2025-02-01 10:33:09.366294-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9917,FAC-00009917,2024-06-28 09:12:51.964-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9918,FAC-00009918,2026-06-08 23:08:12.263346-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9919,FAC-00009919,2025-11-18 05:29:09.668844-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9920,FAC-00009920,2025-06-30 08:52:33.012944-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9921,FAC-00009921,2026-04-10 23:04:35.435675-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9922,FAC-00009922,2024-09-16 05:41:45.539251-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9923,FAC-00009923,2025-03-02 03:54:11.793629-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9924,FAC-00009924,2024-09-21 18:51:08.005787-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9925,FAC-00009925,2025-01-25 07:48:50.332557-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9926,FAC-00009926,2026-03-10 21:34:38.711352-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9927,FAC-00009927,2025-10-07 11:41:37.745795-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9928,FAC-00009928,2025-02-16 20:59:32.437763-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9929,FAC-00009929,2025-04-21 19:47:38.993842-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9930,FAC-00009930,2024-12-17 04:29:19.155729-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9931,FAC-00009931,2024-03-07 02:11:28.707962-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9932,FAC-00009932,2025-02-14 22:06:29.017548-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9933,FAC-00009933,2025-02-23 17:52:32.370724-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9934,FAC-00009934,2025-11-15 05:30:03.455085-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9935,FAC-00009935,2026-03-22 15:04:52.570079-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9936,FAC-00009936,2026-04-23 11:06:33.059086-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9937,FAC-00009937,2025-06-23 20:55:18.648997-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9938,FAC-00009938,2026-07-06 13:29:34.869731-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9939,FAC-00009939,2025-05-16 12:39:18.084721-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9940,FAC-00009940,2025-11-15 00:39:10.50859-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9941,FAC-00009941,2024-06-28 23:41:32.391722-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9942,FAC-00009942,2024-07-23 17:22:04.630746-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9943,FAC-00009943,2024-03-14 10:26:33.825865-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9944,FAC-00009944,2026-04-03 12:25:32.429383-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9945,FAC-00009945,2024-04-08 15:04:53.47013-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9946,FAC-00009946,2024-01-27 11:02:12.845534-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9947,FAC-00009947,2026-06-23 03:36:42.873166-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9948,FAC-00009948,2025-08-16 11:43:50.042733-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9949,FAC-00009949,2025-11-11 12:08:48.767807-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9950,FAC-00009950,2025-10-13 22:34:21.753158-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9951,FAC-00009951,2026-06-07 06:43:38.550105-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9952,FAC-00009952,2024-07-25 04:02:40.104906-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9953,FAC-00009953,2026-04-22 00:53:39.347993-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9954,FAC-00009954,2025-10-09 03:01:00.162589-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9955,FAC-00009955,2026-05-18 20:36:47.699941-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9956,FAC-00009956,2026-04-12 21:09:11.977501-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9957,FAC-00009957,2025-11-28 17:30:24.690073-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9958,FAC-00009958,2025-11-18 08:20:48.804185-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9959,FAC-00009959,2025-12-10 12:52:39.650781-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9960,FAC-00009960,2026-05-10 00:32:10.902374-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9961,FAC-00009961,2024-01-12 13:16:41.31727-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9962,FAC-00009962,2024-02-05 21:23:20.856265-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9963,FAC-00009963,2025-05-24 05:47:35.311529-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9964,FAC-00009964,2025-09-19 18:48:41.781436-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9965,FAC-00009965,2025-12-09 07:24:23.855383-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9966,FAC-00009966,2024-11-15 11:32:45.056659-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9967,FAC-00009967,2025-02-20 09:44:56.142202-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9968,FAC-00009968,2024-07-08 00:55:11.378272-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9969,FAC-00009969,2025-06-17 17:45:48.455187-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9970,FAC-00009970,2025-09-05 04:10:57.900383-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9971,FAC-00009971,2025-07-14 20:49:28.899721-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9972,FAC-00009972,2026-07-16 06:43:31.197491-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9973,FAC-00009973,2024-11-02 18:49:41.242268-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9974,FAC-00009974,2024-06-26 20:49:27.788411-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9975,FAC-00009975,2025-11-14 14:05:51.909623-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9976,FAC-00009976,2024-05-20 04:59:44.132475-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9977,FAC-00009977,2026-06-17 11:58:36.032856-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9978,FAC-00009978,2024-03-16 17:40:02.497809-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9979,FAC-00009979,2025-08-19 13:19:49.454986-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9980,FAC-00009980,2024-11-02 14:43:08.242915-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9981,FAC-00009981,2024-12-14 05:54:23.795668-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9982,FAC-00009982,2025-01-16 13:39:02.204164-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9983,FAC-00009983,2024-03-25 11:51:24.151851-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9984,FAC-00009984,2025-01-31 18:12:07.562024-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9985,FAC-00009985,2025-08-20 13:21:21.57674-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9986,FAC-00009986,2026-01-02 23:14:52.22425-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9987,FAC-00009987,2024-03-01 05:16:28.141548-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9988,FAC-00009988,2024-09-25 15:30:18.316818-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9989,FAC-00009989,2026-05-13 23:27:25.118843-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9990,FAC-00009990,2025-11-03 07:29:35.438713-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9991,FAC-00009991,2025-05-15 04:42:32.262487-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9992,FAC-00009992,2026-01-08 19:36:54.959628-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9993,FAC-00009993,2026-03-15 22:33:17.36499-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9994,FAC-00009994,2025-10-23 14:42:34.127753-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9995,FAC-00009995,2024-02-13 09:11:51.811585-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9996,FAC-00009996,2024-01-18 16:15:46.516314-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9997,FAC-00009997,2026-02-15 22:07:17.167894-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9998,FAC-00009998,2024-01-08 07:39:22.957493-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
9999,FAC-00009999,2025-02-01 18:27:21.077925-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10000,FAC-00010000,2024-05-27 05:20:05.591609-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10001,FAC-00010001,2026-06-25 17:41:31.282452-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10002,FAC-00010002,2024-12-12 01:39:55.698399-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10003,FAC-00010003,2025-04-22 16:12:39.602088-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10004,FAC-00010004,2026-06-18 02:55:41.269891-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10005,FAC-00010005,2024-03-03 14:14:32.398071-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10006,FAC-00010006,2026-02-07 17:33:25.486063-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10007,FAC-00010007,2024-07-05 23:21:14.569562-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10008,FAC-00010008,2025-11-30 14:58:11.234485-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10009,FAC-00010009,2024-06-30 18:34:34.838091-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10010,FAC-00010010,2025-09-12 12:56:19.150106-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10011,FAC-00010011,2026-06-19 10:28:42.573052-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
10012,FAC-00010012,2024-03-06 06:16:35.373988-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
